<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
18/12/18,109440.0,109450.0,109340.0,109340.0
18/12/18,109340.0,109380.0,109310.0,109380.0
18/12/18,109370.0,109400.0,109340.0,109370.0
18/12/18,109370.0,109400.0,109350.0,109380.0
18/12/18,109370.0,109390.0,109350.0,109390.0
18/12/18,109380.0,109380.0,109300.0,109330.0
18/12/18,109320.0,109340.0,109260.0,109320.0
18/12/18,109320.0,109320.0,109230.0,109280.0
18/12/18,109290.0,109300.0,109260.0,109300.0
18/12/18,109300.0,109300.0,109230.0,109270.0
18/12/18,109280.0,109310.0,109250.0,109310.0
18/12/18,109300.0,109350.0,109290.0,109340.0
18/12/18,109360.0,109360.0,109320.0,109320.0
18/12/18,109320.0,109390.0,109320.0,109320.0
18/12/18,109320.0,109360.0,109280.0,109360.0
18/12/18,109350.0,109370.0,109320.0,109330.0
18/12/18,109340.0,109340.0,109260.0,109260.0
18/12/18,109260.0,109270.0,109210.0,109230.0
18/12/18,109220.0,109250.0,109210.0,109230.0
18/12/18,109230.0,109240.0,109190.0,109210.0
18/12/18,109210.0,109220.0,109180.0,109220.0
18/12/18,109220.0,109270.0,109200.0,109250.0
18/12/18,109240.0,109250.0,109210.0,109240.0
18/12/18,109240.0,109270.0,109230.0,109270.0
18/12/18,109270.0,109270.0,109240.0,109270.0
18/12/18,109280.0,109300.0,109240.0,109250.0
18/12/18,109240.0,109260.0,109230.0,109250.0
18/12/18,109240.0,109250.0,109190.0,109220.0
18/12/18,109210.0,109250.0,109200.0,109250.0
18/12/18,109250.0,109350.0,109230.0,109320.0
18/12/18,109320.0,109340.0,109310.0,109330.0
18/12/18,109340.0,109360.0,109320.0,109340.0
18/12/18,109340.0,109390.0,109330.0,109370.0
18/12/18,109380.0,109390.0,109340.0,109360.0
18/12/18,109360.0,109360.0,109340.0,109360.0
18/12/18,109360.0,109370.0,109300.0,109320.0
18/12/18,109340.0,109350.0,109330.0,109350.0
18/12/18,109350.0,109360.0,109320.0,109350.0
18/12/18,109350.0,109380.0,109320.0,109370.0
18/12/18,109370.0,109370.0,109330.0,109340.0
18/12/18,109340.0,109340.0,109280.0,109290.0
18/12/18,109290.0,109340.0,109280.0,109330.0
18/12/18,109330.0,109360.0,109320.0,109360.0
18/12/18,109360.0,109420.0,109350.0,109380.0
18/12/18,109370.0,109450.0,109370.0,109380.0
18/12/18,109390.0,109440.0,109380.0,109440.0
18/12/18,109440.0,109470.0,109420.0,109460.0
18/12/18,109440.0,109470.0,109410.0,109460.0
18/12/18,109450.0,109470.0,109440.0,109450.0
18/12/18,109450.0,109460.0,109380.0,109400.0
18/12/18,109390.0,109460.0,109390.0,109440.0
18/12/18,109450.0,109460.0,109430.0,109440.0
18/12/18,109440.0,109460.0,109430.0,109450.0
18/12/18,109450.0,109480.0,109430.0,109480.0
18/12/18,109480.0,109560.0,109460.0,109550.0
18/12/18,109560.0,109560.0,109470.0,109490.0
18/12/18,109490.0,109610.0,109460.0,109580.0
18/12/18,109580.0,109730.0,109540.0,109700.0
18/12/18,109710.0,109760.0,109670.0,109730.0
18/12/18,109730.0,109740.0,109650.0,109660.0
18/12/18,109660.0,109850.0,109660.0,109850.0
18/12/18,109840.0,110000.0,109830.0,110000.0
18/12/18,110000.0,110020.0,109860.0,109890.0
18/12/18,109880.0,109960.0,109840.0,109950.0
18/12/18,109940.0,109990.0,109890.0,109960.0
18/12/18,109950.0,109970.0,109820.0,109840.0
18/12/18,109840.0,109890.0,109820.0,109850.0
18/12/18,109840.0,109870.0,109830.0,109850.0
18/12/18,109850.0,109870.0,109820.0,109870.0
18/12/18,109860.0,109880.0,109830.0,109830.0
18/12/18,109840.0,109870.0,109830.0,109830.0
18/12/18,109830.0,109890.0,109820.0,109820.0
18/12/18,109820.0,109840.0,109760.0,109770.0
18/12/18,109770.0,109830.0,109760.0,109820.0
18/12/18,109810.0,109860.0,109800.0,109820.0
18/12/18,109820.0,109840.0,109770.0,109780.0
18/12/18,109790.0,109810.0,109740.0,109810.0
18/12/18,109810.0,109840.0,109810.0,109820.0
18/12/18,109810.0,109870.0,109800.0,109840.0
18/12/18,109840.0,109850.0,109800.0,109800.0
18/12/18,109800.0,109870.0,109800.0,109870.0
18/12/18,109870.0,109920.0,109870.0,109910.0
18/12/18,109920.0,109960.0,109910.0,109950.0
18/12/18,109950.0,109970.0,109910.0,109910.0
18/12/18,109930.0,109940.0,109860.0,109870.0
18/12/18,109880.0,109890.0,109820.0,109830.0
18/12/18,109820.0,109840.0,109800.0,109830.0
18/12/18,109840.0,109890.0,109830.0,109880.0
18/12/18,109870.0,109880.0,109860.0,109870.0
18/12/18,109870.0,109880.0,109840.0,109840.0
18/12/18,109850.0,109870.0,109840.0,109850.0
18/12/18,109840.0,109840.0,109800.0,109810.0
18/12/18,109820.0,109900.0,109820.0,109900.0
18/12/18,109900.0,109930.0,109880.0,109890.0
18/12/18,109900.0,109990.0,109890.0,109940.0
18/12/18,109930.0,110010.0,109930.0,110010.0
18/12/18,110010.0,110150.0,110010.0,110090.0
18/12/18,110100.0,110150.0,110010.0,110050.0
18/12/18,110060.0,110090.0,110030.0,110060.0
18/12/18,110070.0,110080.0,110010.0,110020.0
18/12/18,110030.0,110060.0,110010.0,110040.0
18/12/18,110060.0,110070.0,109990.0,110000.0
18/12/18,109990.0,109990.0,109920.0,109940.0
18/12/18,109940.0,109940.0,109880.0,109880.0
18/12/18,109880.0,109890.0,109830.0,109840.0
18/12/18,109840.0,109840.0,109680.0,109700.0
18/12/18,109710.0,109800.0,109700.0,109760.0
18/12/18,109780.0,109780.0,109730.0,109780.0
18/12/18,109780.0,109780.0,109730.0,109750.0
18/12/18,109750.0,109760.0,109700.0,109710.0
18/12/18,109700.0,109740.0,109670.0,109740.0
18/12/18,109730.0,109750.0,109680.0,109690.0
18/12/18,109690.0,109690.0,109630.0,109650.0
18/12/18,109650.0,109650.0,109580.0,109590.0
18/12/18,109600.0,109610.0,109550.0,109570.0
18/12/18,109570.0,109640.0,109560.0,109590.0
18/12/18,109580.0,109660.0,109550.0,109660.0
18/12/18,109660.0,109740.0,109650.0,109710.0
18/12/18,109690.0,109750.0,109690.0,109740.0
18/12/18,109750.0,109760.0,109680.0,109700.0
18/12/18,109710.0,109850.0,109710.0,109830.0
18/12/18,109820.0,109850.0,109700.0,109740.0
18/12/18,109740.0,109750.0,109690.0,109720.0
18/12/18,109720.0,109730.0,109700.0,109730.0
18/12/18,109720.0,109830.0,109710.0,109830.0
18/12/18,109830.0,109840.0,109800.0,109820.0
18/12/18,109820.0,109840.0,109790.0,109790.0
18/12/18,109780.0,109830.0,109760.0,109800.0
18/12/18,109800.0,109860.0,109790.0,109820.0
18/12/18,109810.0,109850.0,109800.0,109850.0
18/12/18,109850.0,109860.0,109790.0,109800.0
18/12/18,109810.0,109830.0,109780.0,109820.0
18/12/18,109820.0,109900.0,109810.0,109860.0
18/12/18,109860.0,109910.0,109860.0,109880.0
18/12/18,109880.0,109900.0,109750.0,109750.0
18/12/18,109760.0,109780.0,109710.0,109710.0
18/12/18,109700.0,109750.0,109680.0,109730.0
18/12/18,109720.0,109850.0,109700.0,109810.0
18/12/18,109800.0,109810.0,109790.0,109800.0
18/12/18,109780.0,109810.0,109780.0,109780.0
18/12/18,109770.0,109870.0,109770.0,109870.0
18/12/18,109860.0,109890.0,109840.0,109870.0
18/12/18,109870.0,109970.0,109870.0,109960.0
18/12/18,109950.0,110030.0,109940.0,109980.0
18/12/18,109980.0,110090.0,109970.0,110070.0
18/12/18,110080.0,110120.0,110040.0,110060.0
18/12/18,110070.0,110090.0,110040.0,110060.0
18/12/18,110060.0,110100.0,110020.0,110030.0
18/12/18,110030.0,110040.0,109960.0,110000.0
18/12/18,110000.0,110040.0,110000.0,110020.0
18/12/18,110020.0,110040.0,109980.0,109980.0
18/12/18,109980.0,110100.0,109980.0,110050.0
18/12/18,110070.0,110100.0,110010.0,110010.0
18/12/18,110010.0,110030.0,109920.0,109930.0
18/12/18,109930.0,109940.0,109830.0,109830.0
18/12/18,109840.0,109910.0,109830.0,109870.0
18/12/18,109860.0,109870.0,109820.0,109860.0
18/12/18,109860.0,109910.0,109840.0,109860.0
18/12/18,109870.0,109940.0,109870.0,109900.0
18/12/18,109890.0,109900.0,109830.0,109870.0
18/12/18,109870.0,109920.0,109840.0,109850.0
18/12/18,109860.0,109890.0,109810.0,109830.0
18/12/18,109830.0,109920.0,109830.0,109890.0
18/12/18,109900.0,109930.0,109780.0,109830.0
18/12/18,109840.0,109910.0,109840.0,109890.0
18/12/18,109890.0,109930.0,109760.0,109840.0
18/12/18,109850.0,109910.0,109760.0,109780.0
18/12/18,109780.0,109890.0,109780.0,109860.0
18/12/18,109870.0,109910.0,109870.0,109900.0
18/12/18,109890.0,109890.0,109780.0,109790.0
18/12/18,109790.0,109900.0,109780.0,109880.0
18/12/18,109890.0,109910.0,109870.0,109910.0
18/12/18,109900.0,109920.0,109840.0,109840.0
18/12/18,109850.0,109930.0,109850.0,109920.0
18/12/18,109920.0,109950.0,109870.0,109940.0
18/12/18,109950.0,109960.0,109890.0,109910.0
18/12/18,109920.0,110020.0,109920.0,109970.0
18/12/18,109970.0,110170.0,109960.0,110160.0
18/12/18,110150.0,110250.0,110140.0,110220.0
18/12/18,110220.0,110230.0,110140.0,110150.0
18/12/18,110160.0,110180.0,110130.0,110160.0
18/12/18,110150.0,110170.0,110090.0,110100.0
18/12/18,110090.0,110150.0,110070.0,110130.0
18/12/18,110130.0,110180.0,110120.0,110130.0
18/12/18,110110.0,110140.0,110080.0,110130.0
18/12/18,110140.0,110310.0,110120.0,110280.0
18/12/18,110280.0,110350.0,110280.0,110310.0
18/12/18,110290.0,110310.0,110250.0,110280.0
18/12/18,110290.0,110300.0,110200.0,110200.0
18/12/18,110210.0,110290.0,110200.0,110280.0
18/12/18,110280.0,110330.0,110240.0,110240.0
18/12/18,110250.0,110360.0,110240.0,110250.0
18/12/18,110250.0,110290.0,110160.0,110180.0
18/12/18,110190.0,110200.0,110120.0,110140.0
18/12/18,110160.0,110160.0,110100.0,110110.0
18/12/18,110110.0,110200.0,110100.0,110120.0
18/12/18,110120.0,110140.0,110060.0,110130.0
18/12/18,110140.0,110210.0,110140.0,110170.0
18/12/18,110170.0,110330.0,110170.0,110300.0
18/12/18,110300.0,110310.0,110210.0,110220.0
18/12/18,110220.0,110240.0,110170.0,110190.0
18/12/18,110190.0,110220.0,110160.0,110170.0
18/12/18,110160.0,110200.0,110100.0,110100.0
18/12/18,110110.0,110140.0,110060.0,110110.0
18/12/18,110120.0,110160.0,110100.0,110140.0
18/12/18,110150.0,110190.0,110120.0,110170.0
18/12/18,110170.0,110250.0,110170.0,110210.0
18/12/18,110220.0,110300.0,110210.0,110210.0
18/12/18,110200.0,110220.0,110130.0,110140.0
18/12/18,110140.0,110140.0,110050.0,110090.0
18/12/18,110090.0,110160.0,110080.0,110160.0
18/12/18,110160.0,110180.0,110090.0,110130.0
18/12/18,110130.0,110130.0,110090.0,110090.0
18/12/18,110090.0,110200.0,110090.0,110170.0
18/12/18,110180.0,110200.0,110150.0,110200.0
18/12/18,110200.0,110240.0,110150.0,110230.0
18/12/18,110220.0,110240.0,110190.0,110200.0
18/12/18,110210.0,110220.0,110170.0,110210.0
18/12/18,110210.0,110260.0,110210.0,110230.0
18/12/18,110240.0,110310.0,110210.0,110300.0
18/12/18,110300.0,110380.0,110290.0,110320.0
18/12/18,110320.0,110360.0,110310.0,110340.0
18/12/18,110330.0,110420.0,110320.0,110390.0
18/12/18,110390.0,110440.0,110390.0,110400.0
18/12/18,110400.0,110510.0,110390.0,110510.0
18/12/18,110510.0,110540.0,110490.0,110530.0
18/12/18,110510.0,110540.0,110450.0,110480.0
18/12/18,110490.0,110510.0,110430.0,110430.0
18/12/18,110430.0,110470.0,110410.0,110410.0
18/12/18,110420.0,110440.0,110340.0,110360.0
18/12/18,110360.0,110370.0,110300.0,110310.0
18/12/18,110310.0,110390.0,110270.0,110360.0
18/12/18,110360.0,110380.0,110220.0,110240.0
18/12/18,110250.0,110260.0,110180.0,110200.0
18/12/18,110200.0,110220.0,110180.0,110200.0
18/12/18,110220.0,110250.0,110120.0,110230.0
18/12/18,110040.0,110060.0,108920.0,109770.0
18/12/18,109780.0,109820.0,109210.0,109690.0
18/12/18,109700.0,109800.0,109670.0,109800.0
18/12/18,109810.0,109860.0,109730.0,109730.0
18/12/18,109720.0,109830.0,109720.0,109800.0
18/12/18,109800.0,109830.0,109750.0,109800.0
18/12/18,109790.0,109830.0,109770.0,109780.0
18/12/18,109770.0,109820.0,109700.0,109800.0
18/12/18,109810.0,109890.0,109760.0,109820.0
18/12/18,109830.0,109860.0,109790.0,109840.0
18/12/18,109830.0,109840.0,109770.0,109790.0
18/12/18,109780.0,109850.0,109770.0,109850.0
18/12/18,109850.0,109860.0,109790.0,109800.0
18/12/18,109810.0,109850.0,109810.0,109810.0
18/12/18,109800.0,109840.0,109800.0,109840.0
18/12/18,109830.0,109850.0,109750.0,109750.0
18/12/18,109750.0,109750.0,109680.0,109690.0
18/12/18,109700.0,109720.0,109650.0,109670.0
18/12/18,109660.0,109710.0,109650.0,109660.0
18/12/18,109680.0,109720.0,109650.0,109700.0
18/12/18,109700.0,109710.0,109640.0,109660.0
18/12/18,109660.0,109660.0,109600.0,109600.0
18/12/18,109600.0,109630.0,109570.0,109580.0
18/12/18,109580.0,109580.0,109470.0,109530.0
18/12/18,109530.0,109550.0,109440.0,109460.0
18/12/18,109450.0,109460.0,109290.0,109460.0
18/12/18,109450.0,109530.0,109410.0,109460.0
18/12/18,109450.0,109470.0,109360.0,109420.0
18/12/18,109420.0,109490.0,109400.0,109440.0
18/12/18,109440.0,109450.0,109380.0,109450.0
18/12/18,109450.0,109510.0,109410.0,109510.0
18/12/18,109490.0,109510.0,109410.0,109440.0
18/12/18,109430.0,109500.0,109430.0,109480.0
18/12/18,109490.0,109550.0,109480.0,109540.0
18/12/18,109540.0,109550.0,109480.0,109520.0
18/12/18,109530.0,109550.0,109470.0,109500.0
18/12/18,109490.0,109540.0,109470.0,109500.0
18/12/18,109520.0,109550.0,109500.0,109550.0
18/12/18,109540.0,109550.0,109530.0,109550.0
18/12/18,109540.0,109550.0,109520.0,109530.0
18/12/18,109540.0,109550.0,109480.0,109480.0
18/12/18,109480.0,109540.0,109450.0,109520.0
18/12/18,109510.0,109550.0,109510.0,109510.0
18/12/18,109500.0,109510.0,109470.0,109480.0
18/12/18,109490.0,109520.0,109400.0,109450.0
18/12/18,109460.0,109490.0,109380.0,109480.0
18/12/18,109490.0,109520.0,109460.0,109510.0
18/12/18,109500.0,109550.0,109500.0,109510.0
18/12/18,109510.0,109540.0,109500.0,109520.0
18/12/18,109520.0,109550.0,109510.0,109530.0
18/12/18,109540.0,109550.0,109520.0,109540.0
18/12/18,109540.0,109550.0,109510.0,109520.0
18/12/18,109530.0,109540.0,109490.0,109500.0
18/12/18,109510.0,109520.0,109460.0,109480.0
18/12/18,109480.0,109480.0,109420.0,109440.0
18/12/18,109440.0,109450.0,109400.0,109400.0
18/12/18,109400.0,109400.0,109320.0,109350.0
18/12/18,109350.0,109390.0,109270.0,109320.0
18/12/18,109330.0,109350.0,109280.0,109320.0
18/12/18,109310.0,109320.0,109250.0,109290.0
18/12/18,109290.0,109310.0,109230.0,109250.0
18/12/18,109240.0,109350.0,109240.0,109320.0
18/12/18,109340.0,109380.0,109320.0,109350.0
18/12/18,109350.0,109350.0,109300.0,109330.0
18/12/18,109340.0,109380.0,109330.0,109370.0
18/12/18,109360.0,109450.0,109350.0,109450.0
18/12/18,109450.0,109500.0,109450.0,109490.0
18/12/18,109490.0,109510.0,109440.0,109470.0
18/12/18,109480.0,109520.0,109470.0,109500.0
18/12/18,109490.0,109550.0,109470.0,109510.0
18/12/18,109510.0,109570.0,109490.0,109520.0
18/12/18,109530.0,109530.0,109480.0,109510.0
18/12/18,109500.0,109510.0,109470.0,109490.0
18/12/18,109470.0,109490.0,109450.0,109480.0
18/12/18,109490.0,109520.0,109480.0,109510.0
18/12/18,109500.0,109550.0,109470.0,109480.0
18/12/18,109490.0,109490.0,109450.0,109490.0
18/12/18,109490.0,109530.0,109490.0,109530.0
18/12/18,109520.0,109530.0,109500.0,109520.0
18/12/18,109530.0,109570.0,109530.0,109540.0
18/12/18,109540.0,109580.0,109510.0,109570.0
18/12/18,109570.0,109580.0,109530.0,109560.0
18/12/18,109560.0,109560.0,109520.0,109530.0
18/12/18,109530.0,109530.0,109500.0,109500.0
18/12/18,109500.0,109510.0,109490.0,109490.0
18/12/18,109490.0,109500.0,109460.0,109500.0
18/12/18,109490.0,109490.0,109450.0,109460.0
18/12/18,109470.0,109470.0,109410.0,109450.0
18/12/18,109440.0,109440.0,109380.0,109380.0
18/12/18,109380.0,109410.0,109380.0,109400.0
18/12/18,109400.0,109400.0,109320.0,109360.0
18/12/18,109360.0,109430.0,109360.0,109420.0
18/12/18,109410.0,109470.0,109410.0,109450.0
18/12/18,109440.0,109470.0,109420.0,109420.0
18/12/18,109430.0,109440.0,109410.0,109430.0
18/12/18,109420.0,109460.0,109410.0,109450.0
18/12/18,109460.0,109520.0,109450.0,109500.0
18/12/18,109500.0,109500.0,109470.0,109480.0
18/12/18,109480.0,109510.0,109480.0,109500.0
18/12/18,109480.0,109480.0,109430.0,109480.0
18/12/18,109480.0,109480.0,109420.0,109420.0
18/12/18,109420.0,109440.0,109400.0,109440.0
18/12/18,109450.0,109500.0,109440.0,109490.0
18/12/18,109500.0,109560.0,109500.0,109540.0
18/12/18,109550.0,109550.0,109480.0,109510.0
18/12/18,109510.0,109510.0,109460.0,109490.0
18/12/18,109500.0,109500.0,109430.0,109460.0
18/12/18,109460.0,109460.0,109430.0,109460.0
18/12/18,109450.0,109480.0,109430.0,109480.0
18/12/18,109490.0,109530.0,109480.0,109510.0
18/12/18,109510.0,109550.0,109490.0,109550.0
18/12/18,109560.0,109560.0,109480.0,109500.0
18/12/18,109520.0,109560.0,109510.0,109530.0
18/12/18,109530.0,109640.0,109530.0,109580.0
18/12/18,109580.0,109630.0,109550.0,109600.0
18/12/18,109620.0,109780.0,109620.0,109750.0
18/12/18,109730.0,109740.0,109650.0,109650.0
18/12/18,109660.0,109670.0,109600.0,109600.0
18/12/18,109600.0,109660.0,109600.0,109660.0
18/12/18,109650.0,109660.0,109620.0,109620.0
18/12/18,109620.0,109650.0,109570.0,109590.0
18/12/18,109580.0,109640.0,109560.0,109590.0
18/12/18,109590.0,109600.0,109520.0,109530.0
18/12/18,109520.0,109550.0,109490.0,109540.0
18/12/18,109540.0,109560.0,109490.0,109530.0
18/12/18,109530.0,109530.0,109390.0,109460.0
18/12/18,109470.0,109480.0,109440.0,109460.0
18/12/18,109440.0,109450.0,109400.0,109400.0
18/12/18,109400.0,109410.0,109380.0,109400.0
18/12/18,109390.0,109440.0,109360.0,109440.0
18/12/18,109440.0,109480.0,109430.0,109430.0
18/12/18,109450.0,109490.0,109430.0,109460.0
18/12/18,109450.0,109480.0,109410.0,109420.0
18/12/18,109430.0,109480.0,109420.0,109460.0
18/12/18,109470.0,109510.0,109470.0,109510.0
18/12/18,109500.0,109500.0,109400.0,109410.0
18/12/18,109400.0,109460.0,109400.0,109460.0
18/12/18,109450.0,109460.0,109420.0,109420.0
18/12/18,109420.0,109430.0,109400.0,109410.0
18/12/18,109410.0,109420.0,109380.0,109390.0
18/12/18,109390.0,109430.0,109370.0,109430.0
18/12/18,109420.0,109460.0,109410.0,109450.0
18/12/18,109430.0,109470.0,109430.0,109440.0
18/12/18,109460.0,109470.0,109440.0,109440.0
18/12/18,109430.0,109440.0,109420.0,109420.0
18/12/18,109430.0,109450.0,109430.0,109440.0
18/12/18,109440.0,109450.0,109440.0,109440.0
18/12/18,109430.0,109440.0,109410.0,109430.0
18/12/18,109420.0,109420.0,109360.0,109390.0
18/12/18,109390.0,109420.0,109380.0,109420.0
18/12/18,109430.0,109480.0,109430.0,109470.0
18/12/18,109480.0,109480.0,109450.0,109450.0
18/12/18,109450.0,109450.0,109420.0,109440.0
18/12/18,109430.0,109440.0,109400.0,109440.0
18/12/18,109430.0,109430.0,109400.0,109430.0
18/12/18,109430.0,109440.0,109390.0,109410.0
18/12/18,109420.0,109420.0,109390.0,109400.0
18/12/18,109410.0,109420.0,109370.0,109380.0
18/12/18,109390.0,109450.0,109360.0,109420.0
18/12/18,109420.0,109420.0,109350.0,109370.0
18/12/18,109360.0,109420.0,109360.0,109410.0
18/12/18,109400.0,109400.0,109380.0,109390.0
18/12/18,109400.0,109430.0,109380.0,109390.0
18/12/18,109380.0,109380.0,109340.0,109360.0
18/12/18,109350.0,109390.0,109340.0,109380.0
18/12/18,109380.0,109380.0,109330.0,109330.0
18/12/18,109330.0,109390.0,109330.0,109390.0
18/12/18,109390.0,109390.0,109370.0,109380.0
18/12/18,109380.0,109390.0,109370.0,109370.0
18/12/18,109370.0,109400.0,109370.0,109390.0
18/12/18,109400.0,109400.0,109350.0,109360.0
18/12/18,109360.0,109370.0,109330.0,109330.0
18/12/18,109330.0,109330.0,109270.0,109280.0
18/12/18,109290.0,109290.0,109230.0,109250.0
18/12/18,109260.0,109330.0,109230.0,109310.0
18/12/18,109300.0,109320.0,109280.0,109300.0
18/12/18,109300.0,109310.0,109220.0,109240.0
18/12/18,109240.0,109270.0,109220.0,109270.0
18/12/18,109260.0,109290.0,109260.0,109270.0
18/12/18,109260.0,109270.0,109210.0,109250.0
18/12/18,109250.0,109270.0,109230.0,109270.0
18/12/18,109270.0,109270.0,109250.0,109270.0
18/12/18,109270.0,109270.0,109230.0,109270.0
18/12/18,109270.0,109280.0,109230.0,109240.0
18/12/18,109240.0,109310.0,109240.0,109310.0
18/12/18,109300.0,109310.0,109270.0,109280.0
18/12/18,109270.0,109280.0,109260.0,109260.0
18/12/18,109250.0,109310.0,109250.0,109290.0
18/12/18,109290.0,109320.0,109290.0,109310.0
18/12/18,109310.0,109390.0,109310.0,109370.0
18/12/18,109380.0,109420.0,109370.0,109390.0
18/12/18,109390.0,109460.0,109350.0,109410.0
18/12/18,109400.0,109420.0,109390.0,109390.0
18/12/18,109390.0,109400.0,109360.0,109370.0
18/12/18,109360.0,109370.0,109330.0,109350.0
18/12/18,109350.0,109360.0,109290.0,109300.0
18/12/18,109300.0,109310.0,109250.0,109270.0
18/12/18,109270.0,109270.0,109240.0,109260.0
18/12/18,109260.0,109280.0,109170.0,109190.0
18/12/18,109190.0,109230.0,109120.0,109180.0
18/12/18,109180.0,109180.0,109130.0,109170.0
18/12/18,109160.0,109220.0,109160.0,109220.0
18/12/18,109200.0,109250.0,109160.0,109230.0
18/12/18,109200.0,109210.0,109150.0,109160.0
18/12/18,109180.0,109220.0,109120.0,109120.0
18/12/18,109130.0,109190.0,109120.0,109180.0
18/12/18,109190.0,109200.0,109140.0,109160.0
18/12/18,109170.0,109190.0,109120.0,109150.0
18/12/18,109150.0,109180.0,109090.0,109110.0
18/12/18,109110.0,109130.0,109040.0,109090.0
18/12/18,109090.0,109200.0,109090.0,109190.0
18/12/18,109190.0,109210.0,109150.0,109170.0
18/12/18,109150.0,109180.0,109130.0,109180.0
18/12/18,109170.0,109170.0,109120.0,109120.0
18/12/18,109120.0,109140.0,109110.0,109110.0
18/12/18,109110.0,109120.0,109070.0,109120.0
18/12/18,109100.0,109110.0,109060.0,109100.0
18/12/18,109090.0,109120.0,109060.0,109120.0
18/12/18,109120.0,109140.0,109060.0,109080.0
18/12/18,109070.0,109100.0,109060.0,109060.0
18/12/18,109070.0,109070.0,109010.0,109010.0
18/12/18,109010.0,109050.0,109000.0,109030.0
18/12/18,109020.0,109060.0,109000.0,109010.0
18/12/18,109010.0,109010.0,108850.0,108880.0
18/12/18,108880.0,108910.0,108830.0,108840.0
18/12/18,108840.0,108930.0,108830.0,108920.0
18/12/18,108920.0,108920.0,108870.0,108890.0
18/12/18,108890.0,108920.0,108820.0,108890.0
18/12/18,108900.0,108910.0,108870.0,108870.0
18/12/18,108880.0,108930.0,108860.0,108920.0
18/12/18,108920.0,108960.0,108910.0,108940.0
18/12/18,108950.0,109000.0,108900.0,108960.0
18/12/18,108950.0,108980.0,108900.0,108970.0
18/12/18,108960.0,109010.0,108940.0,108990.0
18/12/18,108990.0,109000.0,108940.0,108940.0
18/12/18,108950.0,108970.0,108910.0,108940.0
18/12/18,108950.0,108970.0,108840.0,108850.0
18/12/18,108850.0,108900.0,108830.0,108860.0
18/12/18,108870.0,108910.0,108840.0,108840.0
18/12/18,108840.0,108870.0,108800.0,108850.0
18/12/18,108850.0,108870.0,108750.0,108770.0
18/12/18,108780.0,108800.0,108730.0,108760.0
18/12/18,108760.0,108870.0,108760.0,108850.0
18/12/18,108860.0,108880.0,108840.0,108860.0
18/12/18,108850.0,108870.0,108840.0,108860.0
18/12/18,108860.0,108880.0,108830.0,108830.0
18/12/18,108830.0,108850.0,108790.0,108820.0
18/12/18,108820.0,108860.0,108790.0,108860.0
18/12/18,108840.0,108860.0,108790.0,108800.0
18/12/18,108800.0,108820.0,108760.0,108800.0
18/12/18,108790.0,108850.0,108780.0,108820.0
18/12/18,108820.0,108860.0,108820.0,108860.0
18/12/18,108860.0,108890.0,108860.0,108880.0
18/12/18,108870.0,108900.0,108860.0,108870.0
18/12/18,108860.0,108880.0,108840.0,108870.0
18/12/18,108870.0,108900.0,108850.0,108890.0
18/12/18,108880.0,108930.0,108880.0,108920.0
18/12/18,108920.0,108950.0,108890.0,108930.0
18/12/18,108920.0,108960.0,108900.0,108920.0
18/12/18,108910.0,108930.0,108900.0,108910.0
18/12/18,108900.0,108940.0,108900.0,108920.0
18/12/18,108920.0,108940.0,108910.0,108920.0
18/12/18,108930.0,108940.0,108920.0,108920.0
18/12/18,108920.0,108930.0,108890.0,108900.0
18/12/18,108910.0,108910.0,108850.0,108900.0
18/12/18,108890.0,108890.0,108800.0,108820.0
18/12/18,108830.0,108850.0,108800.0,108840.0
18/12/18,108850.0,108880.0,108810.0,108820.0
18/12/18,108820.0,108840.0,108750.0,108770.0
18/12/18,108780.0,108840.0,108770.0,108830.0
18/12/18,108840.0,108890.0,108840.0,108890.0
18/12/18,108870.0,108870.0,108830.0,108870.0
18/12/18,108880.0,108890.0,108840.0,108860.0
18/12/18,108840.0,108870.0,108840.0,108870.0
18/12/18,108880.0,108900.0,108870.0,108890.0
18/12/18,108890.0,108980.0,108890.0,108960.0
18/12/18,108970.0,108980.0,108930.0,108950.0
18/12/18,108950.0,108970.0,108930.0,108960.0
18/12/18,108970.0,108970.0,108910.0,108930.0
18/12/18,108920.0,108950.0,108910.0,108920.0
18/12/18,108910.0,108940.0,108900.0,108940.0
18/12/18,108940.0,108960.0,108930.0,108940.0
18/12/18,108940.0,108960.0,108900.0,108960.0
18/12/18,108970.0,108970.0,108900.0,108940.0
18/12/18,108940.0,108970.0,108920.0,108940.0
18/12/18,108940.0,108970.0,108920.0,108940.0
18/12/18,108950.0,108960.0,108930.0,108930.0
18/12/18,108940.0,108960.0,108930.0,108960.0
18/12/18,108960.0,108990.0,108940.0,108960.0
18/12/18,108980.0,109070.0,108980.0,109010.0
